movie_id,title,vote_average,vote_count,status,release_date,revenue,adult,budget,imdb_id,original_language,original_title,overview,popularity,genres,production_companies,production_countries,spoken_languages
4520714,Madagascar 3: Europe's Most Wanted,6.606,5658,Released,6/6/2012,746921274,FALSE,145000000,tt1277953,en,Madagascar 3: Europe's Most Wanted,"Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus.",38.66,"Animation, Family, Comedy, Adventure","DreamWorks Animation, Paramount, Pacific Data Images",United States of America,English
4520715,Fantastic Four,4.414,5648,Released,8/5/2015,167977596,FALSE,120000000,tt1502712,en,Fantastic Four,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",35.837,"Action, Adventure, Science Fiction","Moving Picture Company, Marvel Entertainment, TSG Entertainment, Marv Films, Genre Films, 20th Century Fox, Constantin Film","United Kingdom, Germany, United States of America",English
4520716,Bumblebee,6.73,5639,Released,12/15/2018,467989645,FALSE,135000000,tt4701182,en,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",30.511,"Action, Adventure, Science Fiction","Paramount, Allspark Pictures, Bay Films, di Bonaventura Pictures, Tom DeSanto/Don Murphy Production",United States of America,English
4520717,The Book of Eli,6.781,5636,Released,1/14/2010,157107755,FALSE,80000000,tt1037705,en,The Book of Eli,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",36.812,"Action, Thriller, Science Fiction","Alcon Entertainment, Silver Pictures",United States of America,English
4520718,The Accountant,7.062,5635,Released,10/13/2016,155160045,FALSE,44000000,tt2140479,en,The Accountant,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",22.664,"Crime, Thriller, Drama","Zero Gravity Management, Electric City Entertainment, RatPac Entertainment, Warner Bros. Pictures",United States of America,English
4520719,Mrs. Doubtfire,7.186,5633,Released,11/24/1993,441286195,FALSE,25000000,tt0107614,en,Mrs. Doubtfire,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as a British nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",23.964,"Comedy, Drama, Family","20th Century Fox, Blue Wolf Productions",United States of America,English
4520720,The Godfather Part III,7.422,5627,Released,12/25/1990,136766062,FALSE,54000000,tt0099674,en,The Godfather Part III,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",73.018,"Crime, Drama, Thriller","Paramount, American Zoetrope",United States of America,"English, Italian, German, Latin"
4520721,Dumb and Dumber,6.606,5615,Released,12/16/1994,247275374,FALSE,16000000,tt0109686,en,Dumb and Dumber,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",34.591,Comedy,"New Line Cinema, Motion Picture Corporation of America",United States of America,English
4520722,Space Jam,6.835,5608,Released,11/15/1996,250200000,FALSE,80000000,tt0117705,en,Space Jam,"Jokes fly as the Tune Squad takes on the Nerdlucks in a hardcourt game to decide if the Looney Tunes remain here... or become attractions at a far-off galactic off-ramp called Moron Mountain. The Nerdlucks have a monstrous secret weapon: they've stolen the skills of top NBA stars like Charles Barkley and Patrick Ewing and become Monstars. But that's not all, folks. The Tune Squad’s secret weapon just happens to be the finest player in this or any other universe. He's outta this world. So's the fun.",27.025,"Family, Animation, Comedy, Science Fiction","Warner Bros. Pictures, Northern Lights Entertainment, Courtside Seats Productions, Warner Bros. Animation",United States of America,English
4520723,The Babadook,6.52,5604,Released,5/22/2014,10312540,FALSE,2000000,tt2321549,en,The Babadook,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.",20.417,"Drama, Horror","Screen Australia, Smoking Gun Productions, Causeway Films, South Australian Film Corporation, Entertainment One","Australia, Canada",English
4520724,Die Hard: With a Vengeance,7.253,5604,Released,5/19/1995,366101666,FALSE,90000000,tt0112864,en,Die Hard: With a Vengeance,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",42.511,"Action, Thriller","Cinergi Pictures Entertainment, 20th Century Fox",United States of America,"English, German, Romanian"
4520725,Speed,7.12,5603,Released,6/9/1994,350448145,FALSE,30000000,tt0111257,en,Speed,"Los Angeles SWAT cop Jack Traven is up against bomb expert Howard Payne, who's after major ransom money. First it's a rigged elevator in a very tall building. Then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in LA traffic. And that's still not the end.",34.369,"Action, Adventure, Crime","20th Century Fox, The Mark Gordon Company",United States of America,English
4520726,Red Sparrow,6.533,5596,Released,2/28/2018,151572634,FALSE,69000000,tt2873282,en,Red Sparrow,"Prima ballerina Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career. She soon turns to Sparrow School, a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons. Dominika emerges as the most dangerous Sparrow after completing the sadistic training process. As she comes to terms with her new abilities, she meets a CIA agent who tries to convince her that he is the only person she can trust.",24.57,"Thriller, Mystery","Chernin Entertainment, 20th Century Fox, TSG Entertainment, Film Rights","Hungary, United States of America",English
4520727,Tropic Thunder,6.635,5591,Released,8/9/2008,195702811,FALSE,92000000,tt0942385,en,Tropic Thunder,"Ben Stiller, Jack Black and Robert Downey Jr. lead an ensemble cast in 'Tropic Thunder,' an action comedy about a group of self-absorbed actors who set out to make the most expensive war film. After ballooning costs force the studio to cancel the movie, the frustrated director refuses to stop shooting, leading his cast into the jungles of Southeast Asia, where they encounter real bad guys.",23.108,"Action, Comedy, Adventure, War","Internationale Filmproduktion Stella-del-Sud Second, DreamWorks Pictures, Red Hour, Goldcrest","United States of America, United Kingdom, Germany",English
4520728,Bolt,6.5,5582,Released,11/21/2008,309979994,FALSE,150000000,tt0397892,en,Bolt,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.",40.236,"Animation, Family, Adventure, Comedy","Walt Disney Animation Studios, Walt Disney Pictures",United States of America,English
4520729,The Lobster,7.034,5580,Released,10/15/2015,15656193,FALSE,4000000,tt3464902,en,The Lobster,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into animals and sent off into The Woods.",19.716,"Comedy, Drama, Romance","Scarlet Films, Haut et Court, Eurimages, Lemming Film, Element Pictures, Nederlands Fonds voor de Film, Greek Film Centre, Faliro House Productions, Limp Films, Film4 Productions, Protagonist Pictures","France, Greece, Ireland, Netherlands, United Kingdom","English, French, Greek"
4520730,Grown Ups,6.359,5577,Released,6/24/2010,271430189,FALSE,80000000,tt1375670,en,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",46.895,Comedy,"Columbia Pictures, Relativity Media, Sony Pictures, Happy Madison Productions",United States of America,English
4520731,Flight,6.818,5572,Released,11/2/2012,161772375,FALSE,31000000,tt1907668,en,Flight,"Commercial airline pilot Whip Whitaker has a problem with drugs and alcohol, though so far he's managed to complete his flights safely. His luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. Whip pulls off a miraculous crash-landing that results in only six lives lost. Shaken to the core, Whip vows to get sober -- but when the crash investigation exposes his addiction, he finds himself in an even worse situation.",33.128,Drama,"Paramount, ImageMovers, Parkes-MacDonald Productions",United States of America,English
4520732,Notting Hill,7.259,5558,Released,5/21/1999,363889678,FALSE,42000000,tt0125439,en,Notting Hill,"William Thacker is a London bookstore owner whose humdrum existence is thrown into romantic turmoil when famous American actress Anna Scott appears in his shop. A chance encounter over spilled orange juice leads to a kiss that blossoms into a full-blown affair. As the average bloke and glamorous movie star draw closer and closer together, they struggle to reconcile their radically different lifestyles in the name of love.",30.288,"Romance, Comedy","Notting Hill Pictures, Bookshop Productions, PolyGram Filmed Entertainment, Working Title Films, Universal Pictures","United Kingdom, United States of America",English
4520733,Eyes Wide Shut,7.474,5552,Released,7/16/1999,162100000,FALSE,65000000,tt0120663,en,Eyes Wide Shut,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",51.808,"Drama, Thriller, Mystery","Stanley Kubrick Productions, Hobby Films, Warner Bros. Pictures, Pole Star","United Kingdom, United States of America",English
4520734,The Karate Kid,6.527,5545,Released,6/10/2010,359126022,FALSE,40000000,tt1155076,en,The Karate Kid,"Twelve-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.",49.169,"Action, Adventure, Drama, Family","Jerry Weintraub Productions, Columbia Pictures, China Film Group, Overbrook Entertainment, Sony Pictures, Zwart Arbeid","China, United States of America","Mandarin, English"
4520735,The Magnificent Seven,6.418,5545,Released,9/14/2016,162360636,FALSE,90000000,tt2404435,en,The Magnificent Seven,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",33.557,"Adventure, Action, Western","Escape Artists, Columbia Pictures, Village Roadshow Pictures, LStar Capital, Pin High Productions, Metro-Goldwyn-Mayer",United States of America,"English, Italian"
4520736,Enola Holmes,7.3,5541,Released,9/23/2020,0,FALSE,21000000,tt7846844,en,Enola Holmes,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",22.028,"Adventure, Mystery, Comedy, Crime","PCMA Productions, Legendary Pictures",United States of America,English
4520737,The Lone Ranger,6.089,5528,Released,7/3/2013,260502115,FALSE,215000000,tt1210819,en,The Lone Ranger,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",25.875,"Action, Adventure, Western","Walt Disney Pictures, Jerry Bruckheimer Films, Blind Wink Productions, Infinitum Nihil",United States of America,English
4520738,Extraction,7.356,5516,Released,4/24/2020,0,FALSE,65000000,tt8936646,en,Extraction,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",46.071,"Action, Thriller","AGBO, Thematic Entertainment, TGIM Films",United States of America,"Bengali, English, Hindi"
4520739,Mr. Nobody,7.832,5512,Released,11/6/2009,2331721,FALSE,47000000,tt0485947,en,Mr. Nobody,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.",21.974,"Science Fiction, Drama, Romance, Fantasy","Pan Européenne Production, Virtual Films, Wild Bunch","Belgium, Canada, France, Germany",English
4520740,Meet the Parents,6.672,5512,Released,10/6/2000,330444045,FALSE,55000000,tt0212338,en,Meet the Parents,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",21.88,"Comedy, Romance","Tribeca Productions, Universal Pictures, Nancy Tenenbaum Films, DreamWorks Pictures",United States of America,English
4520741,The Danish Girl,7.605,5503,Released,11/27/2015,64191523,FALSE,15000000,tt0810819,en,The Danish Girl,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",15.865,Drama,"Pretty Pictures, Working Title Films, Artémis Productions, Shelter Productions, Senator Global Productions, ReVision Pictures","Belgium, United Kingdom, United States of America","English, French, German"
4520742,No Time to Die,7.402,5502,Released,9/29/2021,774153007,FALSE,250000000,tt2382320,en,No Time to Die,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",51.295,"Action, Thriller, Romance","Eon Productions, Metro-Goldwyn-Mayer, Universal Pictures","United Kingdom, United States of America","English, Spanish, French, Italian, Russian"
4520743,Night at the Museum: Secret of the Tomb,6.2,5495,Released,12/17/2014,363204635,FALSE,127000000,tt2692250,en,Night at the Museum: Secret of the Tomb,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",38.749,"Adventure, Comedy, Fantasy, Family","Moving Picture Company, 21 Laps Entertainment, 1492 Pictures, TSG Entertainment","United Kingdom, United States of America",English
4520744,Godzilla: King of the Monsters,6.674,5479,Released,5/29/2019,386600138,FALSE,170000000,tt3741700,en,Godzilla: King of the Monsters,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",53.983,"Science Fiction, Action","Legendary Pictures, Huahua Media, TOHO","China, Japan, United States of America","Mandarin, English, Japanese"
4520745,The 5th Wave,5.946,5479,Released,1/14/2016,109906372,FALSE,38000000,tt2304933,en,The 5th Wave,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,26.968,"Science Fiction, Adventure, Action","LStar Capital, Columbia Pictures, GK Films, Material Pictures",United States of America,English
4520746,Ghost Rider,5.547,5477,Released,1/15/2007,228738393,FALSE,110000000,tt0259324,en,Ghost Rider,"In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",39.494,"Thriller, Action, Fantasy","Crystal Sky Pictures, Relativity Media, Michael De Luca Productions, GH One, Vengeance Productions Pty. Ltd., Columbia Pictures, Marvel Studios",United States of America,English
4520747,Black Panther: Wakanda Forever,7.193,5475,Released,11/9/2022,859102154,FALSE,250000000,tt9114286,en,Black Panther: Wakanda Forever,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",131.897,"Action, Adventure, Science Fiction",Marvel Studios,United States of America,"English, French, Haitian; Haitian Creole, Spanish, Xhosa"
4520748,Central Intelligence,6.41,5473,Released,6/16/2016,216972543,FALSE,50000000,tt1489889,en,Central Intelligence,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",25.567,"Action, Comedy, Crime, Mystery","Warner Bros. Pictures, New Line Cinema, Universal Pictures, Bluegrass Films, RatPac Entertainment, Perfect World Pictures, Artists First, Principato-Young Entertainment",United States of America,English
4520749,Black Adam,7.014,5467,Released,10/19/2022,393252111,FALSE,200000000,tt6443346,en,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",104.759,"Action, Adventure, Science Fiction","New Line Cinema, Flynn Picture Company, DC Films, Seven Bucks Productions",United States of America,English
4520750,Blade,6.762,5466,Released,8/21/1998,131183530,FALSE,45000000,tt0120611,en,Blade,"The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.",37.081,"Horror, Action","New Line Cinema, Amen Ra Films, Imaginary Forces",United States of America,"Russian, English"
4520751,Sweeney Todd: The Demon Barber of Fleet Street,7.2,5466,Released,12/20/2007,152000000,FALSE,50000000,tt0408236,en,Sweeney Todd: The Demon Barber of Fleet Street,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",31.416,"Drama, Horror","Tim Burton Productions, Parkes+MacDonald Image Nation, DreamWorks Pictures, Warner Bros. Pictures, The Zanuck Company","United Kingdom, United States of America",English
4520752,Cloudy with a Chance of Meatballs,6.6,5461,Released,9/17/2009,242988466,FALSE,100000000,tt0844471,en,Cloudy with a Chance of Meatballs,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?",33.074,"Animation, Comedy, Family","Sony Pictures Animation, Columbia Pictures",United States of America,English
4520753,Alice in Wonderland,7.185,5459,Released,7/28/1951,57200000,FALSE,3000000,tt0043274,en,Alice in Wonderland,"On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",54.201,"Animation, Family, Fantasy, Adventure",Walt Disney Productions,United States of America,English
4520754,Pinocchio,7.102,5440,Released,2/23/1940,84300000,FALSE,2600000,tt0032910,en,Pinocchio,"When loving Geppetto creates a wooden puppet, his wish is granted when it comes to life as a little wooden boy named Pinocchio. With his faithful friend and conscience Jiminy Cricket by his side, Pinocchio, embarks on fantastic adventures that his bravery, loyalty and honesty until triumphs in his triumphs in his quest for his heart's desire: to become a real boy.",34.383,"Animation, Family",Walt Disney Productions,United States of America,English
4520755,Moonrise Kingdom,7.69,5434,Released,5/16/2012,68263166,FALSE,16000000,tt1748122,en,Moonrise Kingdom,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",19.062,"Comedy, Drama, Romance","Focus Features, Scott Rudin Productions, Indian Paintbrush, American Empirical Pictures",United States of America,English
4520756,Ender's Game,6.59,5432,Released,10/24/2013,125537191,FALSE,110000000,tt1731141,en,Ender's Game,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",25.865,"Science Fiction, Action, Adventure","Digital Domain, Chartoff Productions, Taleswapper, K/O Paper Products, OddLot Entertainment",United States of America,English
4520757,The Devil's Advocate,7.451,5429,Released,10/17/1997,152944660,FALSE,57000000,tt0118971,en,The Devil's Advocate,"Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.",28.22,"Drama, Mystery, Thriller, Horror","Monarchy Enterprises B.V., Regency Enterprises, Kopelson Entertainment, New Regency Pictures, Taurus Film, Warner Bros. Pictures","Germany, United States of America","English, Cantonese, French, Spanish, Italian"
4520758,Mortal Kombat,7.081,5427,Released,4/7/2021,84426031,FALSE,20000000,tt0293429,en,Mortal Kombat,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",49.774,"Action, Fantasy, Adventure","Atomic Monster, Broken Road Productions, New Line Cinema",United States of America,"Japanese, English, Mandarin"
4520759,The Girl on the Train,6.434,5427,Released,10/5/2016,173185859,FALSE,45000000,tt3631112,en,The Girl on the Train,"Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.",15.235,"Thriller, Mystery, Drama, Crime","Reliance Entertainment, DreamWorks Pictures, Marc Platt Productions, Amblin Partners","India, United States of America","Spanish, English"
4520760,Van Helsing,6.324,5410,Released,5/5/2004,300257475,FALSE,160000000,tt0338526,en,Van Helsing,Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,45.54,"Horror, Adventure, Action","Universal Pictures, Sommers Company, The, Stillking Films","Czech Republic, United States of America","English, Latin"
4520761,The Conjuring: The Devil Made Me Do It,7.491,5407,Released,5/25/2021,206431050,FALSE,39000000,tt7069210,en,The Conjuring: The Devil Made Me Do It,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",152.616,"Horror, Mystery, Thriller","New Line Cinema, The Safran Company, Atomic Monster",United States of America,"English, Portuguese"
4520762,From Dusk Till Dawn,7,5407,Released,1/19/1996,25836616,FALSE,19000000,tt0116367,en,From Dusk Till Dawn,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.",29.005,"Horror, Action, Thriller, Crime","Los Hooligans Productions, A Band Apart, Dimension Films, Miramax",United States of America,"English, Spanish"
4520763,"I, Tonya",7.501,5405,Released,12/8/2017,53939297,FALSE,11000000,tt5580036,en,"I, Tonya","Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the sport is thrown into doubt when her ex-husband intervenes.",16.904,"Drama, Comedy","LuckyChap Entertainment, Clubhouse Pictures",United States of America,English
4520764,The Dictator,6.173,5401,Released,5/15/2012,179379533,FALSE,65000000,tt1645170,en,The Dictator,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.,31.301,Comedy,"Four By Two Productions, Paramount",United States of America,"English, Hebrew"
4520765,Manchester by the Sea,7.5,5396,Released,11/18/2016,78988148,FALSE,9000000,tt4034228,en,Manchester by the Sea,"After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised.",22.316,Drama,"Pearl Street Films, K Period Media, B Story, The Affleck/Middleton Project, The Media Farm, Amazon Studios, Big Indie Pictures, CMP Entertainment, OddLot Entertainment",United States of America,English
4520766,Hulk,5.5,5392,Released,6/19/2003,245360480,FALSE,137000000,tt0286716,en,Hulk,"Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.",39.705,"Science Fiction, Adventure, Action","Marvel Enterprises, Universal Pictures, Good Machine, Valhalla Motion Pictures",United States of America,"English, Spanish"
4520767,Enemy,6.873,5383,Released,12/31/2013,3396726,FALSE,0,tt2316411,en,Enemy,A mild-mannered college professor discovers a look-alike actor and delves into the other man's private affairs.,18.187,"Thriller, Mystery","Rhombus Media, Roxbury Pictures, Mecanismo Films, micro_scope, Entertainment One, Pathé","Canada, France, Spain",English
4520768,Game Night,6.85,5372,Released,2/15/2018,117501013,FALSE,37000000,tt2704998,en,Game Night,"Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night.",18.92,"Mystery, Comedy, Crime","New Line Cinema, Aggregate Films, Davis Entertainment, Access Entertainment, Dune Entertainment",United States of America,English
4520769,The Interview,6.185,5370,Released,12/25/2014,12342632,FALSE,44000000,tt2788710,en,The Interview,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",54.384,"Action, Comedy","Point Grey Pictures, Columbia Pictures",United States of America,"Korean, English"
4520770,Hitch,6.551,5367,Released,2/11/2005,371600000,FALSE,70000000,tt0386588,en,Hitch,"Dating coach Alex 'Hitch' Hitchens mentors a bumbling client, Albert, who hopes to win the heart of the glamorous Allegra Cole. While Albert makes progress, Hitch faces his own romantic setbacks when proven techniques fail to work on Sara Melas, a tabloid reporter digging for dirt on Allegra Cole's love life. When Sara discovers Hitch's connection to Albert – now Allegra's boyfriend – it threatens to destroy both relationships.",23.127,"Comedy, Drama, Romance","Columbia Pictures, Overbrook Entertainment, Sony Pictures",United States of America,English
4520771,Live Free or Die Hard,6.606,5365,Released,6/20/2007,383531464,FALSE,110000000,tt0337978,en,Live Free or Die Hard,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",33.523,"Action, Thriller","Dune Entertainment, Cheyenne Enterprises, Wintergreen Productions, 20th Century Fox, Ingenious Media","United Kingdom, United States of America","English, Italian, French"
4520772,Jason Bourne,6.329,5362,Released,7/27/2016,415484914,FALSE,120000000,tt4196776,en,Jason Bourne,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,28.778,"Action, Thriller, Mystery, Drama","The Kennedy/Marshall Company, Captivate Entertainment, Pearl Street Films, Perfect World Pictures","China, United States of America",English
4520773,Training Day,7.485,5360,Released,10/5/2001,104876233,FALSE,45000000,tt0139654,en,Training Day,"On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",30.21,"Action, Crime, Drama","WV Films II, Village Roadshow Pictures, NPV Entertainment, Outlaw Productions, Warner Bros. Pictures",United States of America,"English, Russian, Spanish, Korean"
4520774,Taken 3,6.234,5360,Released,12/16/2014,325771424,FALSE,48000000,tt2446042,en,Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",86.527,"Thriller, Action","EuropaCorp, Grive Productions, M6, TSG Entertainment, 20th Century Fox, Fox International Productions, Canal+, Ciné+","France, United States of America",English
